,n,t,r,sigma,r_fit,rep,d,loss_true,max_qnorm_ub_true,loss_fit,max_qnorm_ub_fit,gen_err_fit
246,40,3,3,0.0,3,1,11,0.0,9.448735737197943,0.26586540801724723,194.1330120275248,6.837432900493834
247,40,3,3,0.0,3,1,15,0.0,8.744783457601628,0.2955354703586495,232.52517298058945,10.38412366143071
248,40,3,3,0.0,3,2,3,0.0,9.692347137034062,0.06773263504128257,12.707432603477208,1.9726376463997477
249,40,3,3,0.0,3,2,7,0.0,9.407970202895704,0.30502942093752583,155.38825149694247,4.513006442303887
250,40,3,3,0.0,3,2,11,0.0,8.871586658587997,0.26460428086918797,197.79176953944364,8.532182803465785
251,40,3,3,0.0,3,2,15,0.0,11.372194519032503,0.009236216231727472,10.441695899935592,0.01278875362044052
252,40,3,3,0.0,3,3,3,0.0,9.94558881365084,0.07659085471078955,22.03355449077672,2.6280624200789737
253,40,3,3,0.0,3,3,7,0.0,9.441699235942753,0.43212812567076264,193.82893253141063,4.275765020288689
254,40,3,3,0.0,3,3,11,0.0,10.937391654582445,0.01493698509516523,9.52401923351624,0.02097775992611744
255,40,3,3,0.0,3,3,15,0.0,10.593357566211747,0.007642310316009095,9.469418131964753,0.00999899681726576
256,40,3,3,0.0,3,4,3,0.0,9.073312653263724,0.0742674057522556,20.558885695846755,2.6042379902649277
257,40,3,3,0.0,3,4,7,0.0,8.494229937608212,0.4616808835953731,155.32578240522417,3.7565260802175158
258,40,3,3,0.0,3,4,11,0.0,9.955634331208318,0.015792000728789026,8.203160960399702,0.02455417846809595
259,40,3,3,0.0,3,4,15,0.0,10.066443146937353,0.009329671360547886,9.04631169710747,0.012923866076965307
260,40,3,3,0.0,3,5,3,0.0,11.059870111563257,0.05302881870336223,7.871365298584886,1.7001390951956268
261,40,3,3,0.0,3,5,7,0.0,10.06504388649004,0.14641411621706454,83.81035727583051,3.184374918911367
262,40,3,3,0.0,3,5,11,0.0,9.677975529534498,0.011565676813087143,8.558160367656573,0.014917018489748732
263,40,3,3,0.0,3,5,15,0.0,9.339224163793606,0.35537713384220293,295.257241223227,12.49955817860992
264,40,3,3,0.0,8,0,3,0.0,8.120910155123276,0.026199919262566262,4.036415605105321,1.0924670137713102
265,40,3,3,0.0,8,0,7,0.0,8.632111532782874,0.02112224947975241,6.559099271606409,0.08164675404748026
266,40,3,3,0.0,8,0,11,0.0,9.722331959875048,0.01370126304001894,7.896846203409263,0.03119856702665267
267,40,3,3,0.0,8,0,15,0.0,8.232632961806955,0.007306014010657514,7.439178091935549,0.017579204671552082
268,40,3,3,0.0,8,1,3,0.0,9.768117494252257,0.03539050724532256,4.310176063198024,1.0991438057237854
269,40,3,3,0.0,8,1,7,0.0,9.536765236027371,0.06508154487062587,58.43538475555802,2.1071710365013243
270,40,3,3,0.0,8,1,11,0.0,9.15120752630882,0.01203988689000532,7.5163896812719955,0.03659434165718467
271,40,3,3,0.0,8,1,15,0.0,9.761013850433866,0.008665850442315758,8.906297792274794,0.019335494464164243
272,40,3,3,0.0,8,2,3,0.0,8.76196079106433,0.02903359725961627,4.411668196851181,1.129143781419838
273,40,3,3,0.0,8,2,7,0.0,10.477982416937747,0.025997772897240614,7.400683986731333,0.1063653567306446
274,40,3,3,0.0,8,2,11,0.0,9.201258410275114,0.011369616056628501,7.888572037717539,0.0175294571127981
275,40,3,3,0.0,8,2,15,0.0,8.161992198909932,0.006383192048411849,8.195781187709512,0.010404029012291151
276,40,3,3,0.0,8,3,3,0.0,10.254411766986971,0.03844084741923933,4.275115233163618,1.1057370592396447
277,40,3,3,0.0,8,3,7,0.0,10.58216815131578,0.023372926101590467,8.179820003959385,0.27170670865901386
278,40,3,3,0.0,8,3,11,0.0,9.408811690232584,0.012466459459554583,7.427220539624216,0.03191545636787324
279,40,3,3,0.0,8,3,15,0.0,10.880490659716559,0.008592436153763601,9.570451370366325,0.04280286609785587
280,40,3,3,0.0,8,4,3,0.0,10.006902480702427,0.035021450911693626,4.662022597828482,1.1140196189517275
281,40,3,3,0.0,8,4,7,0.0,8.648300991224575,0.022046560984704307,6.373650442461097,0.06553858615097653
282,40,3,3,0.0,8,4,11,0.0,10.855082670312399,0.013583322921123827,8.526160651183824,0.030361404685073295
283,40,3,3,0.0,8,4,15,0.0,11.058568142942166,0.010084298920597371,9.144376190996764,0.0329654188514202
284,40,3,3,0.0,8,5,3,0.0,9.651386645372048,0.04318225870380083,5.015735119040279,1.0895055450832698
285,40,3,3,0.0,8,5,7,0.0,9.058489383309215,0.02278432936247273,6.321004136583612,0.08751398185426688
286,40,3,3,0.0,8,5,11,0.0,9.145086611015843,0.012092139591589633,7.446373953792283,0.03193689374301741
287,40,3,3,0.0,8,5,15,0.0,10.42997980263259,0.008228811733211801,8.565351967642178,0.049711019251250856
288,40,3,3,0.0,16,0,3,0.0,9.706260553383954,0.035178597413533214,3.8365150076656236,1.0171673255109048
289,40,3,3,0.0,16,0,7,0.0,10.071162978771225,0.021437118748072498,7.324291215709202,0.17543171380414851
290,40,3,3,0.0,16,0,11,0.0,8.703320446423028,0.01104034917534505,6.842325474508319,0.027524696687903964
291,40,3,3,0.0,16,0,15,0.0,9.36257643247428,0.007974853506556046,8.366371313732627,0.024553417335004234
292,40,3,3,0.0,16,1,3,0.0,9.778332931951956,0.031057364565534037,3.9328176253889553,1.0364904726151472
293,40,3,3,0.0,16,1,7,0.0,11.130873499683954,0.025508633883942235,9.887537219940878,0.5784263909752644
294,40,3,3,0.0,16,1,11,0.0,9.219532498897538,0.011126254891510723,7.885377017706675,0.027872295051537824
295,40,3,3,0.0,16,1,15,0.0,11.327381519907265,0.010061717013422067,9.593879251681875,0.04143269561737496
296,40,3,3,0.0,16,2,3,0.0,10.9756901217609,0.02666435339707497,4.0693367429399085,1.0206408619119565
297,40,3,3,0.0,16,2,7,0.0,11.08608485400317,0.023466836083622673,9.099807004393561,0.18728135870841914
298,40,3,3,0.0,16,2,11,0.0,10.426867593564149,0.012009806361674605,7.58430635465607,0.07513020669138179
299,40,3,3,0.0,16,2,15,0.0,9.072431190171356,0.008218503492570752,7.944570300491973,0.02229875706337129
300,40,3,3,0.0,16,3,3,0.0,10.099346359353566,0.028817709293162505,4.451320785207661,1.0187677776292832
301,40,3,3,0.0,16,3,7,0.0,9.75941333870837,0.021937457666807457,7.00713862804794,0.2257299626119047
302,40,3,3,0.0,16,3,11,0.0,10.071416649277614,0.013188206464213297,7.5898575387382845,0.04107906525286916
303,40,3,3,0.0,16,3,15,0.0,8.70628595665389,0.0059596206603060725,8.054473043298952,0.012078914052611451
304,40,3,3,0.0,16,4,3,0.0,9.839233673564763,0.03563130500750213,4.2295734261349285,1.0173008220450899
305,40,3,3,0.0,16,4,7,0.0,10.228315537339448,0.02114154677802708,6.993453872960648,0.08832619396421126
306,40,3,3,0.0,16,4,11,0.0,10.798032570065441,0.013279769355177941,8.920865692070729,0.03629499116540163
307,40,3,3,0.0,16,4,15,0.0,9.79032295941097,0.008547746246661459,8.41389041259518,0.03976239882712188
308,40,3,3,0.0,16,5,3,0.0,10.992444472764188,0.03503277324466393,4.316395972510845,1.0088772523973721
309,40,3,3,0.0,16,5,7,0.0,8.522993050274591,0.01945485499737867,6.325422519049543,0.08308194276505279
310,40,3,3,0.0,16,5,11,0.0,10.001462976584918,0.012546459558338233,7.78832241797687,0.04350024625780599
311,40,3,3,0.0,16,5,15,0.0,10.682820341391482,0.009030915210082523,8.84042413956093,0.0436745878843921
312,40,3,3,0.0,32,0,3,0.0,11.676606195504935,0.03375877656085229,4.265347462270858,1.004671466492561
313,40,3,3,0.0,32,0,7,0.0,9.69588399792304,0.0200443579825291,7.260679550716533,0.1080350679577473
314,40,3,3,0.0,32,0,11,0.0,10.040223242637962,0.012131328514253161,7.962765543952658,0.03490349603919082
315,40,3,3,0.0,32,0,15,0.0,9.008199920956818,0.006878684288664397,8.372573560141358,0.014695250864453087
316,40,3,3,0.0,32,1,3,0.0,9.391430679341338,0.027582299584561983,3.9633606601176896,1.0052300330697843
317,40,3,3,0.0,32,1,7,0.0,9.036020866669631,0.019384447750454004,7.395379474392867,0.07246060165186273
318,40,3,3,0.0,32,1,11,0.0,9.145263391365031,0.010562990114806959,7.627667732971384,0.028339234310891716
319,40,3,3,0.0,32,1,15,0.0,8.878462970690569,0.005693296795451934,8.097942454149004,0.012536588333714698
320,40,3,3,0.0,32,2,3,0.0,9.712257841350233,0.0449882580211226,4.125991989131525,1.008076022586708
321,40,3,3,0.0,32,2,7,0.0,10.008948907286593,0.021391052283376736,6.572635308069687,0.10053836084205935
322,40,3,3,0.0,32,2,11,0.0,9.580421883061446,0.012373812130439274,7.762444458380586,0.03716883568588795
323,40,3,3,0.0,32,2,15,0.0,10.208858130550682,0.009369158611326523,8.799983401711255,0.027132614666039747
324,40,3,3,0.0,32,3,3,0.0,8.839523171980307,0.027021948740630047,4.180742933445365,1.0171659721671311
325,40,3,3,0.0,32,3,7,0.0,10.431892942920044,0.021278306804113318,6.950334775933739,0.11186203762626756
326,40,3,3,0.0,32,3,11,0.0,9.59835061485139,0.012123060045261026,7.526444049256426,0.03117983866915874
327,40,3,3,0.0,32,3,15,0.0,10.424628747754378,0.009613608695743528,8.792536371043129,0.024332344995357216
328,40,3,3,0.0,32,4,3,0.0,9.729576470303082,0.03271310026267509,4.201983411949821,1.006652311108754
329,40,3,3,0.0,32,4,7,0.0,10.715926659776542,0.02137563464167939,7.504040583936497,0.11531695640773389
330,40,3,3,0.0,32,4,11,0.0,10.179841005860728,0.014086089293399294,7.998504616568817,0.041227617852246524
331,40,3,3,0.0,32,4,15,0.0,8.47025202219468,0.007343068139770261,7.592457790037413,0.01766570175358578
332,40,3,3,0.0,32,5,3,0.0,8.685572931547526,0.02619743348205371,3.7712084606839578,1.007669729506403
333,40,3,3,0.0,32,5,7,0.0,9.353791971717662,0.02223234884624674,6.518683388959345,0.0765034390148552
334,40,3,3,0.0,32,5,11,0.0,10.855091539024828,0.012888362020784127,8.333444834028608,0.04568979011422952
335,40,3,3,0.0,32,5,15,0.0,9.86714445001733,0.0076339920653655255,7.960225157308203,0.031067463460842878
336,40,3,3,0.0,64,0,3,0.0,9.497256854602387,0.04420243841419886,4.781101173895141,1.0115564961624135
337,40,3,3,0.0,64,0,7,0.0,8.505132316652684,0.01967390472110038,6.804589382014367,0.07500177435125582
338,40,3,3,0.0,64,0,11,0.0,9.91075035615238,0.01272032609662563,7.721180765196417,0.044138753949582596
339,40,3,3,0.0,64,0,15,0.0,11.172748823661967,0.009796086031233438,9.593636118171846,0.02783262864266814
340,40,3,3,0.0,64,1,3,0.0,10.867502670859926,0.031983321203152545,4.37255045141356,1.0206811463208523
341,40,3,3,0.0,64,1,7,0.0,10.167136897306616,0.02003783843223186,6.551296140877532,0.09732847564211987
342,40,3,3,0.0,64,1,11,0.0,10.777289497268987,0.013049095936515941,8.756949400773408,0.036577130967922644
343,40,3,3,0.0,64,1,15,0.0,11.010433438766377,0.009515419009242613,9.717398318908298,0.040701195792780503
344,40,3,3,0.0,64,2,3,0.0,8.570182572543283,0.028406465191328754,4.0172302198342695,0.9993971053474917
345,40,3,3,0.0,64,2,7,0.0,10.056337344166437,0.01997387167496868,7.183241886177764,0.07976201863261895
346,40,3,3,0.0,64,2,11,0.0,10.661717858874452,0.012510142502792998,8.496750352791658,0.04291821074872751
347,40,3,3,0.0,64,2,15,0.0,9.291958435832713,0.00809736415267454,8.448752322412524,0.022668479349459206
348,40,3,3,0.0,64,3,3,0.0,11.320273546208986,0.04259416635490399,4.641051763657761,1.0183853873063027
349,40,3,3,0.0,64,3,7,0.0,9.746932598051538,0.020138629408220258,6.8202011121095,0.09612354250936991
350,40,3,3,0.0,64,3,11,0.0,9.974687657520693,0.013343809557388116,8.06065316187743,0.042861773411127436
351,40,3,3,0.0,64,3,15,0.0,9.370252127856375,0.0075091767935767054,8.027069860828215,0.026471990539452383
352,40,3,3,0.0,64,4,3,0.0,9.704563233812642,0.03332499411293671,4.301862928245914,1.011623335777377
353,40,3,3,0.0,64,4,7,0.0,8.927226128255814,0.019997830953260368,7.237217753404921,0.19116228612722197
354,40,3,3,0.0,64,4,11,0.0,9.598338322821498,0.011929796474472997,7.659617722251634,0.04645262012898892
355,40,3,3,0.0,64,4,15,0.0,11.60090441819812,0.009865342734219058,10.32019553457396,0.040137221704784
356,40,3,3,0.0,64,5,3,0.0,10.09774069980457,0.04015310416553905,4.2179470792469145,1.0177992856608293
357,40,3,3,0.0,64,5,7,0.0,11.506135084386809,0.02239600000026415,8.850756113640477,0.28687616224201523
358,40,3,3,0.0,64,5,11,0.0,8.531065875814388,0.010237295329737025,7.05023432884648,0.02226619385478906
359,40,3,3,0.0,64,5,15,0.0,10.33736659826173,0.008019128248329246,9.482713758268277,0.02122727723852394
360,40,4,3,0.0,3,0,3,0.0,24.504373041866728,0.2167758872177081,142.24438432995163,4.411615484989047
361,40,4,3,0.0,3,0,7,0.0,28.44863662694014,0.48728013086231303,1189.2403155351801,14.518811993134273
362,40,4,3,0.0,3,0,11,0.0,31.162392001097107,0.005259484881948285,30.00698310837277,0.008006717686502027
363,40,4,3,0.0,3,0,15,0.0,26.213617113031436,0.5419729431142567,181.2320001490743,1.4705911161969614
364,40,4,3,0.0,3,1,3,0.0,23.7403429907984,0.21831223836987518,101.88473067198441,3.6008770642348766
365,40,4,3,0.0,3,1,7,0.0,25.397274338927925,0.5145269200362236,1419.0477506970308,9.898242174053653
366,40,4,3,0.0,3,1,11,0.0,23.289033815204537,0.42640208240049327,872.5120373977506,14.801791360641
367,40,4,3,0.0,3,1,15,0.0,27.27927401573865,0.002213977617639831,29.828087882898476,0.002829207435149267
368,40,4,3,0.0,3,2,3,0.0,21.837193798161447,0.25178017209598275,108.63321593800607,3.628795991254373
369,40,4,3,0.0,3,2,7,0.0,23.60042716790964,0.43618490012990074,2021.551070452369,18.464970873994016
370,40,4,3,0.0,3,2,11,0.0,23.722121512047064,0.3682443375901349,1144.6557139993356,45.02781775324843
371,40,4,3,0.0,3,2,15,0.0,26.299760585194555,0.0022103896618766872,31.172916582117043,0.0027983709590164536
372,40,4,3,0.0,3,3,3,0.0,27.269464040294928,0.3083845855868085,188.20934199586654,5.493534673082293
373,40,4,3,0.0,3,3,7,0.0,21.95142862315476,0.16359837733909013,366.35702422571796,6.541006928319897
374,40,4,3,0.0,3,3,11,0.0,22.47002677543423,0.003700656772863909,22.364355962883767,0.0044117633842680835
375,40,4,3,0.0,3,3,15,0.0,28.196487222378575,0.002310144293432656,32.13047423717214,0.0030158529060864505
376,40,4,3,0.0,3,4,3,0.0,28.833217352277643,0.26842648941383307,124.82942210930526,4.138920890823526
377,40,4,3,0.0,3,4,7,0.0,28.869945422905516,0.3936300200497362,1770.4929206226393,44.63378436663903
378,40,4,3,0.0,3,4,11,0.0,23.981834055319645,0.004049810261909527,22.862401173410124,0.004992018071608603
379,40,4,3,0.0,3,4,15,0.0,26.523260011845604,0.0019192288048066814,26.703005565984125,0.002417355226350446
380,40,4,3,0.0,3,5,3,0.0,25.629419477282,0.2777154292932789,145.30996836041558,4.350797357007435
381,40,4,3,0.0,3,5,7,0.0,26.209822278476917,0.3494409199443983,1250.3804089172256,16.47221535229905
382,40,4,3,0.0,3,5,11,0.0,26.696497564039838,0.49974636196798483,935.6010399709065,5.995235988749734
383,40,4,3,0.0,3,5,15,0.0,22.287602579830548,0.0015927776530967252,22.472017566631965,0.002036067386328318
384,40,4,3,0.0,8,0,3,0.0,25.264492966980722,0.050887357393927565,16.590135313170464,1.1876168980260937
385,40,4,3,0.0,8,0,7,0.0,34.18630493485,0.018541810624340384,26.196054201928103,0.053928442508295746
386,40,4,3,0.0,8,0,11,0.0,23.77001385711542,0.004445152556104798,22.560662906606407,0.009258614220829454
387,40,4,3,0.0,8,0,15,0.0,24.837274696817616,0.0019459520953554702,28.541223646689705,0.017948861197068712
388,40,4,3,0.0,8,1,3,0.0,29.82813419939862,0.050971455098101144,17.350476547433068,1.214948042629937
389,40,4,3,0.0,8,1,7,0.0,30.26778805995855,0.026689202856121294,34.39689627735901,0.4036968114040428
390,40,4,3,0.0,8,1,11,0.0,23.316426658200655,0.004113757288775595,23.519382080112983,0.028827061873337098
391,40,4,3,0.0,8,1,15,0.0,24.18410670215031,0.0022658296008871157,26.438310533232123,0.050169806577428464
392,40,4,3,0.0,8,2,3,0.0,27.44534233631878,0.05156026756849188,20.79198985929764,1.2759708128296177
393,40,4,3,0.0,8,2,7,0.0,25.099599257986483,0.012768153021254836,19.863455920440284,0.037633174158768996
394,40,4,3,0.0,8,2,11,0.0,25.53885468180793,0.005245081912168603,27.592071158074003,0.0980859583603661
395,40,4,3,0.0,8,2,15,0.0,26.404064004925573,0.00202585711038123,30.42852867748678,0.05396333176194352
396,40,4,3,0.0,8,3,3,0.0,25.239927383263385,0.050711504187662335,16.874712880467182,1.2508576644741873
397,40,4,3,0.0,8,3,7,0.0,21.872880807629148,0.01073591801876895,18.942469668057505,0.029771601500590775
398,40,4,3,0.0,8,3,11,0.0,26.363770899365715,0.004369640400388573,24.34941153159597,0.007190418797547893
399,40,4,3,0.0,8,3,15,0.0,23.72312847319553,0.001848483484266307,22.925725895956077,0.004298181672908655
400,40,4,3,0.0,8,4,3,0.0,25.655840219109244,0.050912414605718014,19.022934612347328,1.2813567276489455
401,40,4,3,0.0,8,4,7,0.0,20.336630733009002,0.012094784527598478,16.948352833715752,0.024776090093216508
402,40,4,3,0.0,8,4,11,0.0,32.189987142551445,0.006342051604063634,29.200224479329393,0.028907463854718894
403,40,4,3,0.0,8,4,15,0.0,19.68227759912426,0.0023521645870976664,25.253976763650087,0.05583400201362374
404,40,4,3,0.0,8,5,3,0.0,21.50187526624274,0.05076703305182,18.25924872762052,1.234288640740142
405,40,4,3,0.0,8,5,7,0.0,27.51570135417238,0.01801706499155738,20.021781155183536,0.07931703333647763
406,40,4,3,0.0,8,5,11,0.0,22.923950000333175,0.004859614838395422,23.67283865467698,0.02151040326874632
407,40,4,3,0.0,8,5,15,0.0,24.85886052037748,0.0015682668341365199,25.158047383642163,0.002667602686373495
408,40,4,3,0.0,16,0,3,0.0,27.355988188503954,0.05050455470303977,15.306743880295869,1.035168198223193
409,40,4,3,0.0,16,0,7,0.0,24.318887858781014,0.014719633776519862,19.421974546533267,0.033352590958907115
410,40,4,3,0.0,16,0,11,0.0,25.78306701822566,0.0050617113900830206,23.28889961816549,0.011346990597417254
411,40,4,3,0.0,16,0,15,0.0,25.445143575125055,0.00233136627247826,29.477118584615585,0.007687634732140321
412,40,4,3,0.0,16,1,3,0.0,19.652392416444936,0.050495812633353405,14.254181746079883,1.0335660540223275
413,40,4,3,0.0,16,1,7,0.0,25.72424871385196,0.013889865159880213,19.18718793607697,0.04333878314074677
414,40,4,3,0.0,16,1,11,0.0,32.97940569420457,0.0061113174101889425,30.451623338240122,0.05421834718779207
415,40,4,3,0.0,16,1,15,0.0,29.771128304517433,0.002631777116118485,32.62323792446655,0.021857230412577262
416,40,4,3,0.0,16,2,3,0.0,22.923231903720335,0.05061807941936496,14.800103093792204,1.0452781498565842
417,40,4,3,0.0,16,2,7,0.0,25.661269670539316,0.013801269765662656,20.154079700842335,0.07718754930225008
418,40,4,3,0.0,16,2,11,0.0,27.707763360584263,0.004641615302994471,25.42718096237264,0.031881888969816786
419,40,4,3,0.0,16,2,15,0.0,24.567698596095195,0.002467542524594298,25.68007529128349,0.0184105967116504
420,40,4,3,0.0,16,3,3,0.0,23.94034924843294,0.050548621197357604,16.044177748248043,1.0409726669547386
421,40,4,3,0.0,16,3,7,0.0,25.24761180413758,0.013221243094283245,21.523044076966027,0.028538343324064238
422,40,4,3,0.0,16,3,11,0.0,23.143921906447883,0.004942455832215477,22.36610958820187,0.022851887552708942
423,40,4,3,0.0,16,3,15,0.0,21.870471077605863,0.002738525369015716,28.470632200870767,0.03437168648089193
424,40,4,3,0.0,16,4,3,0.0,25.328554192879633,0.05051033229156896,15.237244773794925,1.0414422763587239
425,40,4,3,0.0,16,4,7,0.0,26.59712959091383,0.016339195591590427,18.29245021711981,0.05621100666434691
426,40,4,3,0.0,16,4,11,0.0,24.07172821052241,0.004894835402591535,22.577720242309343,0.01646007188696852
427,40,4,3,0.0,16,4,15,0.0,26.55681168001379,0.0031656949834658337,30.54429307291799,0.05434565190546751
428,40,4,3,0.0,16,5,3,0.0,26.839654012163074,0.05051056278787316,17.082182450941016,1.0570104834539311
429,40,4,3,0.0,16,5,7,0.0,23.247822940190062,0.01301126179024406,18.85049950573284,0.030558515689823325
430,40,4,3,0.0,16,5,11,0.0,24.471949627101882,0.006200736925982047,30.974118531919025,0.14464051694391386
431,40,4,3,0.0,16,5,15,0.0,24.744032279805605,0.00224000043478325,29.376428475107375,0.04820248576084438
432,40,4,3,0.0,32,0,3,0.0,24.715555507965608,0.04243142978296273,14.000566174339918,1.0281051585495071
433,40,4,3,0.0,32,0,7,0.0,23.073750610741676,0.013585299437151624,17.712780623161194,0.04227937451199615
434,40,4,3,0.0,32,0,11,0.0,27.911343457638015,0.005291615342795151,26.375659550993916,0.021640093442171306
435,40,4,3,0.0,32,0,15,0.0,30.164975426548214,0.0023198189909209013,30.044321703430796,0.011107128243445357
436,40,4,3,0.0,32,1,3,0.0,21.550877191166116,0.047995625740178356,18.345843969828206,1.0116915628253917
437,40,4,3,0.0,32,1,7,0.0,24.330641322005135,0.013599768790461627,18.25296918843821,0.03534426743808182
438,40,4,3,0.0,32,1,11,0.0,24.470912266272197,0.0047315588883513815,22.927174544570274,0.009946743864071033
439,40,4,3,0.0,32,1,15,0.0,27.421024349684473,0.0029955562707810355,30.88835908205044,0.03631296460247903
440,40,4,3,0.0,32,2,3,0.0,23.656509174708646,0.05049813126041497,16.015289073852507,1.0068228303003797
441,40,4,3,0.0,32,2,7,0.0,24.540382927938495,0.012391449110677048,20.689119976027243,0.027881449588827004
442,40,4,3,0.0,32,2,11,0.0,21.129000795604572,0.004335106430082961,21.57804167629406,0.01925638702111024
443,40,4,3,0.0,32,2,15,0.0,20.855250542477233,0.0023193866961741657,21.18344951960165,0.007941453615478204
444,40,4,3,0.0,32,3,3,0.0,25.244855565626022,0.045459204567791706,13.57173762709741,1.0109803630507905
445,40,4,3,0.0,32,3,7,0.0,24.81483080269275,0.015099358190961244,18.503457033321478,0.06643657410910907
446,40,4,3,0.0,32,3,11,0.0,27.412335302840606,0.005346528331462586,25.749699470586478,0.012079405716247472
447,40,4,3,0.0,32,3,15,0.0,21.784253646447258,0.002463026511332625,23.46946731189904,0.008790260651023575
448,40,4,3,0.0,32,4,3,0.0,24.646307991863228,0.04651722798634121,14.55299245812857,1.0188768612039587
449,40,4,3,0.0,32,4,7,0.0,23.25993987348165,0.010015156065571216,19.376663377485393,0.019886935059209358
450,40,4,3,0.0,32,4,11,0.0,21.86017906662003,0.003702005585608596,20.626698677080977,0.012400690018757663
451,40,4,3,0.0,32,4,15,0.0,25.210030533539687,0.0028926491010925494,25.93963372906986,0.0181036678251028
452,40,4,3,0.0,32,5,3,0.0,29.220946973871335,0.05053027589751026,17.659384346132512,1.023197026206189
453,40,4,3,0.0,32,5,7,0.0,23.810609075886568,0.012616105564699312,19.803980792080047,0.0224141851355917
454,40,4,3,0.0,32,5,11,0.0,24.274261390487382,0.0041909914844442345,23.358048842539777,0.007892394896355967
455,40,4,3,0.0,32,5,15,0.0,23.8538122236944,0.0026440152902797755,24.640765945006446,0.01863678719058952
456,40,4,3,0.0,64,0,3,0.0,25.795482808988954,0.050531851996001034,15.62701000789449,1.0188181547628514
457,40,4,3,0.0,64,0,7,0.0,27.470619938642237,0.014528526646498318,22.61725879526747,0.10985711321547238
458,40,4,3,0.0,64,0,11,0.0,30.088437883078896,0.006185487581040177,26.813759732890336,0.016521836944096535
459,40,4,3,0.0,64,0,15,0.0,26.554102447171022,0.0030332462589097915,28.292306085976787,0.01199513030383023
460,40,4,3,0.0,64,1,3,0.0,20.103718542866766,0.043113469045195585,15.695605459363543,1.012286968382754
461,40,4,3,0.0,64,1,7,0.0,25.139262688083708,0.01725681136608713,26.23916646631919,0.3193406131217174
462,40,4,3,0.0,64,1,11,0.0,25.657446194209005,0.0050911188414021315,24.989556283071348,0.022222165085928305
463,40,4,3,0.0,64,1,15,0.0,24.721602471431403,0.0027567094691909903,32.100199573996626,0.020855367742773606
464,40,4,3,0.0,64,2,3,0.0,25.35876414876031,0.042695701256680325,13.951238359801545,1.020025738119167
465,40,4,3,0.0,64,2,7,0.0,26.585826418744656,0.01619669000790056,20.646308214709535,0.043814950991831345
466,40,4,3,0.0,64,2,11,0.0,22.96841143587897,0.004295732188266761,21.55370849575354,0.010342563366689199
467,40,4,3,0.0,64,2,15,0.0,19.453508283471773,0.0025752145707377398,27.561472878229118,0.027861008376426084
468,40,4,3,0.0,64,3,3,0.0,21.605497839154157,0.05018954835554414,16.484542815261527,1.0121920707521541
469,40,4,3,0.0,64,3,7,0.0,25.835565679326802,0.015169400127279081,20.68292356927465,0.0369750235328214
470,40,4,3,0.0,64,3,11,0.0,25.403814419067462,0.00525978171338815,23.232492904946465,0.013784027950642399
471,40,4,3,0.0,64,3,15,0.0,26.872602915608727,0.003033919970761415,31.79946038930889,0.04223733479407497
472,40,4,3,0.0,64,4,3,0.0,25.876400317604972,0.044895434644463925,16.08958643379562,1.0172971718020931
473,40,4,3,0.0,64,4,7,0.0,22.21593650763286,0.013530679318049618,18.621382096759625,0.03454137307442855
474,40,4,3,0.0,64,4,11,0.0,28.139695551520088,0.005028710543951717,25.46666273474226,0.017698586048128274
475,40,4,3,0.0,64,4,15,0.0,24.44526886129846,0.002553413830794772,25.250605380337955,0.009350900600804577
476,40,4,3,0.0,64,5,3,0.0,20.104033994732575,0.04747447082109577,13.624450673813097,1.0036287861798447
477,40,4,3,0.0,64,5,7,0.0,27.291981139844406,0.01303141708680288,22.407446713573723,0.03145148742090206
478,40,4,3,0.0,64,5,11,0.0,22.106560953971,0.004029079575305212,20.896728938833522,0.010061035089536482
479,40,4,3,0.0,64,5,15,0.0,24.9358829913358,0.0026769434181319433,25.075768448127157,0.006759628837410125
480,80,3,3,0.0,3,0,3,0.0,9.757971851675038,0.05603854676825239,13.503950191882497,2.219145008551103
481,80,3,3,0.0,3,0,7,0.0,11.009911127320002,0.4410213563779717,312.8468117763095,7.130208592327077
482,80,3,3,0.0,3,0,11,0.0,11.392277754010783,0.29390190482677414,326.85838605463374,13.876882711033364
483,80,3,3,0.0,3,0,15,0.0,10.211883148715694,0.004689963020119613,9.558903795634155,0.006007025540725138
484,80,3,3,0.0,3,1,3,0.0,10.57117736340019,0.05404957067563986,9.63486376254767,1.947254476195152
485,80,3,3,0.0,3,1,7,0.0,10.112292643233825,0.5053183929233904,329.88173217873236,7.293202532196503
486,80,3,3,0.0,3,1,11,0.0,10.905949240410605,0.22929758911849654,305.83671115479723,8.195866415692166
487,80,3,3,0.0,3,1,15,0.0,10.328761602790298,0.005548748840196213,9.377917353380118,0.007179604171895842
488,80,3,3,0.0,3,2,3,0.0,11.105523296643922,0.05960640223663427,15.497109021578423,2.3621427558099013
489,80,3,3,0.0,3,2,7,0.0,11.559803387338045,0.4946171564475956,551.3866981553933,7.035087086554218
490,80,3,3,0.0,3,2,11,0.0,9.743831778436288,0.39313015489711045,437.74775042485373,16.57636438299928
491,80,3,3,0.0,3,2,15,0.0,9.211668536879916,0.005169508911071419,8.541463303338215,0.007430105945939023
492,80,3,3,0.0,3,3,3,0.0,10.824323010676636,0.054286327860044524,10.402804846152018,1.923087373992012
493,80,3,3,0.0,3,3,7,0.0,12.420521319425125,0.4522410072929248,306.6273217310048,7.464197877869489
